ubigeo,departamento,provincia,distrito,IASE_base,IASE_alt,clase_base,clase_alt,rank_base,rank_alt,rank_change,clase_change
050302,AYACUCHO,HUANCA SANCOS,CARAPO,0.3341246800472926,0.4813457502296691,Bajo,Medio,227,308,-81,True
090720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,0.3340961882968072,0.4852556380948588,Bajo,Medio,228,262,-34,True
051004,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,0.33399472061314667,0.48908731901495817,Bajo,Medio,229,217,12,True
040124,AREQUIPA,AREQUIPA,UCHUMAYO,0.3339917752478043,0.4851146469986906,Bajo,Medio,230,263,-33,True
030708,APURIMAC,GRAU,PROGRESO,0.333979744146759,0.48509660034712265,Bajo,Medio,231,264,-33,True
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,0.33388876183541827,0.47701674241357567,Bajo,Medio,232,357,-125,True
120428,JUNIN,JAUJA,SAN LORENZO,0.3338233735539247,0.4927985523943792,Bajo,Medio,233,171,62,True
120204,JUNIN,CONCEPCION,CHAMBARA,0.33374397530432054,0.48474294708346494,Bajo,Medio,234,269,-35,True
050102,AYACUCHO,HUAMANGA,ACOCRO,0.33362377394328413,0.48059376593456293,Bajo,Medio,235,318,-83,True
210606,PUNO,HUANCANE,ROSASPATA,0.333585449873976,0.48053690496969415,Bajo,Medio,236,320,-84,True
120708,JUNIN,TARMA,SAN PEDRO DE CAJAS,0.33341022736397236,0.4763058172364347,Bajo,Medio,237,363,-126,True
040703,AREQUIPA,ISLAY,DEAN VALDIVIA,0.3333717329168936,0.48814783635783093,Bajo,Medio,238,230,8,True
230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,0.3332061603001882,0.47427420374588536,Bajo,Medio,239,380,-141,True
120203,JUNIN,CONCEPCION,ANDAMARCA,0.3331866937671178,0.47993877080940683,Bajo,Medio,240,325,-85,True
211104,PUNO,SAN ROMAN,CARACOTO,0.33313416239030674,0.47985997374419026,Bajo,Medio,241,327,-86,True
080508,CUSCO,CANAS,TUPAC AMARU,0.333100594116075,0.4877461292693507,Bajo,Medio,242,233,9,True
080909,CUSCO,LA CONVENCION,VILCABAMBA,0.33309866516041003,0.46790196599458334,Bajo,Medio,243,425,-182,True
120430,JUNIN,JAUJA,SAUSA,0.3330889814754753,0.49566521824495896,Bajo,Medio,244,150,94,True
040111,AREQUIPA,AREQUIPA,MOLLEBAYA,0.33303791427468765,0.4916203634755236,Bajo,Medio,245,184,61,True
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,0.3329833806750749,0.4875690588296635,Bajo,Medio,246,238,8,True
090310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,0.3329096807330083,0.49142051149388316,Bajo,Medio,247,187,60,True
050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,0.3328264038140489,0.4873348438163115,Bajo,Medio,248,243,5,True
050103,AYACUCHO,HUAMANGA,ACOS VINCHOS,0.3327847877187378,0.4872724196733449,Bajo,Medio,249,244,5,True
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,0.33275107699055056,0.48324172197003445,Bajo,Medio,250,287,-37,True
230111,TACNA,TACNA,LA YARADA LOS PALOS,0.3327423371866821,0.47927223593875334,Bajo,Medio,251,337,-86,True
090116,HUANCAVELICA,HUANCAVELICA,VILCA,0.3326545172583496,0.4831075097363216,Bajo,Medio,252,289,-37,True
120212,JUNIN,CONCEPCION,NUEVE DE JULIO,0.3325807195900496,0.4949028254168204,Bajo,Medio,253,156,97,True
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,0.3325127727435101,0.4908326511787573,Bajo,Medio,254,193,61,True
120126,JUNIN,HUANCAYO,PUCARA,0.3324892950352713,0.4828609266798911,Bajo,Medio,255,291,-36,True
030607,APURIMAC,CHINCHEROS,URANMARCA,0.3324327964581632,0.4867444327824829,Bajo,Medio,256,246,10,True
211307,PUNO,YUNGUYO,UNICACHI,0.33238484091454085,0.49460900740355734,Bajo,Medio,257,158,99,True
120420,JUNIN,JAUJA,MUQUI,0.3323039073743772,0.49448760709331185,Bajo,Medio,258,160,98,True
030219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,0.33219188495732266,0.4903513194994761,Bajo,Medio,259,200,59,True
030603,APURIMAC,CHINCHEROS,COCHARCAS,0.3321813747125671,0.4863673001640888,Bajo,Medio,260,250,10,True
050104,AYACUCHO,HUAMANGA,CARMEN ALTO,0.33212937046433266,0.48628929379173713,Bajo,Medio,261,251,10,True
090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,0.3321288674961409,0.482302781476579,Bajo,Medio,262,295,-33,True
120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,0.33206443566032945,0.49412839952224025,Bajo,Medio,263,162,101,True
081205,CUSCO,QUISPICANCHI,CCATCA,0.3318498186632723,0.47793345815363864,Bajo,Medio,264,350,-86,True
050406,AYACUCHO,HUANTA,SANTILLANA,0.33175376292301084,0.48175762851150045,Bajo,Medio,265,304,-39,True
120129,JUNIN,HUANCAYO,SAN AGUSTIN,0.33173385025213575,0.48966426744169567,Bajo,Medio,266,209,57,True
230108,TACNA,TACNA,POCOLLAY,0.331688452424469,0.4935644246684495,Bajo,Medio,267,166,101,True
120117,JUNIN,HUANCAYO,HUALHUAS,0.33159949359979085,0.4934309864314323,Bajo,Medio,268,168,100,True
050204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,0.3314554845230776,0.48527408890620033,Bajo,Medio,269,261,8,True
090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,0.3314344825927371,0.4733371989668343,Bajo,Medio,270,388,-118,True
120422,JUNIN,JAUJA,PACA,0.3313843439312486,0.48914000796036494,Bajo,Medio,271,214,57,True
030407,APURIMAC,AYMARAES,IHUAYLLO,0.3313424044373268,0.4877167960521388,Bajo,Medio,272,235,37,True
120201,JUNIN,CONCEPCION,CONCEPCION,0.3313199059524824,0.4923477072432276,Bajo,Medio,273,177,96,True
030109,APURIMAC,ABANCAY,TAMBURCO,0.3312883274499208,0.4850277292701194,Bajo,Medio,274,265,9,True
050113,AYACUCHO,HUAMANGA,TAMBILLO,0.33124201077338794,0.48099000028706607,Bajo,Medio,275,310,-35,True
120902,JUNIN,CHUPACA,AHUAC,0.33121870739339687,0.48889155315358745,Bajo,Medio,276,221,55,True
110508,ICA,PISCO,TUPAC AMARU INCA,0.33114598531954,0.4848142160745481,Bajo,Medio,277,267,10,True
030417,APURIMAC,AYMARAES,YANACA,0.3311443298035968,0.4847722200407903,Bajo,Medio,278,268,10,True
051007,AYACUCHO,VICTOR FAJARDO,COLCA,0.3311174746481206,0.4887397040356729,Bajo,Medio,279,224,55,True
120412,JUNIN,JAUJA,JULCAN,0.33109716000901007,0.4926774860452611,Bajo,Medio,280,175,105,True
030203,APURIMAC,ANDAHUAYLAS,CHIARA,0.33107333739445605,0.4847052441869222,Bajo,Medio,281,270,11,True
090716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,0.33106076194099127,0.4807024985611349,Bajo,Medio,282,314,-32,True
050509,AYACUCHO,LA MAR,SAMUGARI,0.33105419724857527,0.46348382255806625,Bajo,Medio,283,469,-186,True
080301,CUSCO,ANTA,ANTA,0.3310481711509882,0.48064797944780374,Bajo,Medio,284,315,-31,True
050105,AYACUCHO,HUAMANGA,CHIARA,0.33104312200129876,0.4767234131606783,Bajo,Medio,285,360,-75,True
050702,AYACUCHO,PARINACOCHAS,CHUMPI,0.33095815030700615,0.4805642095874934,Bajo,Medio,286,319,-33,True
120423,JUNIN,JAUJA,PACCHA,0.3309014427084844,0.4844474021579647,Bajo,Medio,287,273,14,True
050107,AYACUCHO,HUAMANGA,PACAYCASA,0.33076948019947183,0.48821771236269984,Bajo,Medio,288,228,60,True
050405,AYACUCHO,HUANTA,LURICOCHA,0.3307392442464812,0.48420410446495993,Bajo,Medio,289,274,15,True
051002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,0.3306812931175102,0.4841171777715034,Bajo,Medio,290,275,15,True
090204,HUANCAVELICA,ACOBAMBA,CAJA,0.3306295154341423,0.4836306702793364,Bajo,Medio,291,281,10,True
120133,JUNIN,HUANCAYO,SAPALLANGA,0.33055787652231283,0.47596303770934006,Bajo,Medio,292,366,-74,True
050910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,0.33050097188672334,0.4878149498935771,Bajo,Medio,293,232,61,True
120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,0.33039839480922983,0.4797039467507451,Bajo,Medio,294,331,-37,True
120111,JUNIN,HUANCAYO,CHUPURO,0.3303610842986287,0.4876044933723417,Bajo,Medio,295,237,58,True
120409,JUNIN,JAUJA,HUARIPAMPA,0.330266393112242,0.49143133570010905,Bajo,Medio,296,186,110,True
090108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,0.3301801623313912,0.4912932375815246,Bajo,Medio,297,190,107,True
030702,APURIMAC,GRAU,CURPAHUASI,0.3300135570466249,0.4791473196969215,Bajo,Medio,298,342,-44,True
210107,PUNO,PUNO,COATA,0.32999893569086375,0.4830936416315338,Bajo,Medio,299,290,9,True
050402,AYACUCHO,HUANTA,AYAHUANCO,0.32988663654777406,0.47498868498039126,Bajo,Medio,300,374,-74,True
050404,AYACUCHO,HUANTA,IGUAIN,0.3298412249746634,0.48285707555723323,Bajo,Medio,301,292,9,True
120410,JUNIN,JAUJA,HUERTAS,0.32949408479583703,0.4902728732255016,Bajo,Medio,302,202,100,True
120132,JUNIN,HUANCAYO,SAÃO,0.3294445550192507,0.4901985785606221,Bajo,Medio,303,203,100,True
120705,JUNIN,TARMA,LA UNION,0.3293577804111665,0.47816365474373385,Bajo,Medio,304,349,-45,True
211207,PUNO,SANDIA,SAN JUAN DEL ORO,0.32934578227387445,0.4821139115060498,Bajo,Medio,305,298,7,True
090503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,0.32929692530635424,0.4820406260547695,Bajo,Medio,306,301,5,True
210904,PUNO,MOHO,TILALI,0.32928982091463593,0.48599822343544596,Bajo,Medio,307,253,54,True
080407,CUSCO,CALCA,TARAY,0.3291838823416812,0.4858393155760139,Bajo,Medio,308,254,54,True
090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,0.3291451529939858,0.4818117173080299,Bajo,Medio,309,302,7,True
090511,HUANCAVELICA,CHURCAMPA,COSME,0.32913038626871377,0.48179081749830877,Bajo,Medio,310,303,7,True
030414,APURIMAC,AYMARAES,TAPAIRIHUA,0.329037695241841,0.47953318457030336,Bajo,Medio,311,334,-23,True
211304,PUNO,YUNGUYO,CUTURAPI,0.3289298194859567,0.48942647526068106,Bajo,Medio,312,210,102,True
040123,AREQUIPA,AREQUIPA,TIABAYA,0.3288281735556255,0.48927400636518426,Bajo,Medio,313,211,102,True
030502,APURIMAC,COTABAMBAS,COTABAMBAS,0.32881788349646046,0.4773538093716749,Bajo,Medio,314,354,-40,True
120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,0.3287972362659019,0.48922760043059893,Bajo,Medio,315,212,103,True
080103,CUSCO,CUSCO,POROY,0.32876783445801827,0.48918349771877345,Bajo,Medio,316,213,103,True
050904,AYACUCHO,SUCRE,CHILCAYOC,0.3287022085707815,0.48908505888791826,Bajo,Medio,317,218,99,True
120905,JUNIN,CHUPACA,HUAMANCACA CHICO,0.32858580934712506,0.48891046005243366,Bajo,Medio,318,219,99,True
120408,JUNIN,JAUJA,HUAMALI,0.32857810550828487,0.4888989042941733,Bajo,Medio,319,220,99,True
210902,PUNO,MOHO,CONIMA,0.3285337217094739,0.484864074627703,Bajo,Medio,320,266,54,True
090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,0.328504365048297,0.48084490913765565,Bajo,Medio,321,312,9,True
050206,AYACUCHO,CANGALLO,TOTOS,0.328343028384146,0.4806097806714571,Bajo,Medio,322,317,5,True
110210,ICA,CHINCHA,SUNAMPE,0.3282439190697726,0.488397624636405,Bajo,Medio,323,226,97,True
120104,JUNIN,HUANCAYO,CARHUACALLANGA,0.3282139238177551,0.48835263175837873,Bajo,Medio,324,227,97,True
210701,PUNO,LAMPA,LAMPA,0.32814874048967513,0.4679378560748747,Bajo,Medio,325,424,-99,True
120416,JUNIN,JAUJA,MASMA,0.3280161931466583,0.4880560357517335,Bajo,Medio,326,231,95,True
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,0.3278885873824003,0.47992811916883854,Bajo,Medio,327,326,1,True
030712,APURIMAC,GRAU,VILCABAMBA,0.32780611316255753,0.4877409157755823,Bajo,Medio,328,234,94,True
040116,AREQUIPA,AREQUIPA,SABANDIA,0.3277737137692214,0.4876923166855781,Bajo,Medio,329,236,93,True
110111,ICA,ICA,SANTIAGO,0.32765167206061774,0.4676679842814029,Bajo,Medio,330,430,-100,True
090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,0.3276241164763627,0.47920133936844145,Bajo,Medio,331,339,-8,True
120404,JUNIN,JAUJA,ATAURA,0.3275958846542916,0.48742557301318346,Bajo,Medio,332,239,93,True
120413,JUNIN,JAUJA,LEONOR ORDOÃEZ,0.3275909956987347,0.48741823957984803,Bajo,Medio,333,240,93,True
090109,HUANCAVELICA,HUANCAVELICA,LARIA,0.32759061663950256,0.4834494170227459,Bajo,Medio,334,284,50,True
080403,CUSCO,CALCA,LAMAY,0.327590360721242,0.4794807791771011,Bajo,Medio,335,335,0,True
030709,APURIMAC,GRAU,SAN ANTONIO,0.32755001654255084,0.48735677084557233,Bajo,Medio,336,241,95,True
081102,CUSCO,PAUCARTAMBO,CAICAY,0.32743179111571236,0.47924292476880664,Bajo,Medio,337,338,-1,True
180301,MOQUEGUA,ILO,ILO,0.3274047798312503,0.45920834606813077,Bajo,Medio,338,500,-162,True
080911,CUSCO,LA CONVENCION,INKAWASI,0.3273605269228771,0.4711995205430458,Bajo,Medio,339,402,-63,True
030406,APURIMAC,AYMARAES,COTARUSE,0.3273484015259481,0.4457349364975693,Bajo,Medio,340,587,-247,True
120407,JUNIN,JAUJA,EL MANTARO,0.3273466150867449,0.4870516686618634,Bajo,Medio,341,245,96,True
080904,CUSCO,LA CONVENCION,MARANURA,0.32713569785890145,0.47879878488359034,Bajo,Medio,342,344,-2,True
090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,0.32702013193279067,0.4746328016015257,Bajo,Medio,343,377,-34,True
090307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,0.3267216398100611,0.48205343119275335,Bajo,Medio,344,300,44,True
080104,CUSCO,CUSCO,SAN JERONIMO,0.3266706373539956,0.4820694480944855,Bajo,Medio,345,299,46,True
120421,JUNIN,JAUJA,MUQUIYAUYO,0.326648692989118,0.486004785515423,Bajo,Medio,346,252,94,True
030408,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0.3264899486782195,0.48011178980669783,Bajo,Medio,347,322,25,True
110402,ICA,PALPA,LLIPATA,0.32648402004149696,0.48575777609399146,Bajo,Medio,348,255,93,True
040115,AREQUIPA,AREQUIPA,QUEQUEÃA,0.32644486125878486,0.4856990379199233,Bajo,Medio,349,257,92,True
080107,CUSCO,CUSCO,SAYLLA,0.3264240966952758,0.4856678910746597,Bajo,Medio,350,258,92,True
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,0.3262876549427947,0.48546322844593814,Bajo,Medio,351,259,92,True
080402,CUSCO,CALCA,COYA,0.3260703882697296,0.48116907446808654,Bajo,Medio,352,309,43,True
050801,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,0.32595455424373354,0.47671700047048815,Bajo,Medio,353,361,-8,True
050708,AYACUCHO,PARINACOCHAS,UPAHUACHO,0.32593488386326336,0.4690610559536252,Bajo,Medio,354,414,-60,True
050809,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,0.32561505312555233,0.4844543257200745,Bajo,Medio,355,272,83,True
081302,CUSCO,URUBAMBA,CHINCHERO,0.32534975411825556,0.48008499754540823,Bajo,Medio,356,323,33,True
030302,APURIMAC,ANTABAMBA,EL ORO,0.32528747773622624,0.4839629626360854,Bajo,Medio,357,277,80,True
090706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,0.3252340554521316,0.4798401836895691,Bajo,Medio,358,328,30,True
120901,JUNIN,CHUPACA,CHUPACA,0.3251573425823599,0.48376775990528587,Bajo,Medio,359,278,81,True
120208,JUNIN,CONCEPCION,MANZANARES,0.325108030363871,0.4836937915775525,Bajo,Medio,360,279,81,True
120411,JUNIN,JAUJA,JANJAILLO,0.3250369918182203,0.48358723375907653,Bajo,Medio,361,282,79,True
210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,0.32501004370283476,0.4716420496812363,Bajo,Medio,362,401,-39,True
030411,APURIMAC,AYMARAES,SAN JUAN DE CHACÃA,0.32499576765357785,0.4814805675374435,Bajo,Medio,363,307,56,True
090110,HUANCAVELICA,HUANCAVELICA,MANTA,0.3249798437628368,0.47556125290493256,Bajo,Medio,364,371,-7,True
211303,PUNO,YUNGUYO,COPANI,0.324847674074448,0.483303257143418,Bajo,Medio,365,285,80,True
080308,CUSCO,ANTA,PUCYURA,0.3248308118319885,0.48327796377972876,Bajo,Medio,366,286,80,True
110105,ICA,ICA,PACHACUTEC,0.3244161026504349,0.48265590000739844,Bajo,Medio,367,293,74,True
120417,JUNIN,JAUJA,MASMA CHICCHE,0.32439165906080014,0.48261923462294626,Bajo,Medio,368,294,74,True
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,0.32421565250708523,0.46251395495110403,Bajo,Medio,369,477,-108,True
090713,HUANCAVELICA,TAYACAJA,QUISHUAR,0.32418128476633074,0.4823024229030553,Bajo,Medio,370,296,74,True
120134,JUNIN,HUANCAYO,SICAYA,0.32407534837757906,0.48214476859811467,Bajo,Medio,371,297,74,True
150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,0.324010041969788,0.243007531477341,Bajo,Bajo,372,863,-491,False
030714,APURIMAC,GRAU,CURASCO,0.32380118917977063,0.477765275833148,Bajo,Medio,373,352,21,True
050804,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,0.32366527597228945,0.4735931520536723,Bajo,Medio,374,385,-11,True
210808,PUNO,MELGAR,SANTA ROSA,0.32366234831635343,0.4656522526332603,Bajo,Medio,375,449,-74,True
210807,PUNO,MELGAR,ORURILLO,0.3236553251231502,0.46960997181170944,Bajo,Medio,376,412,-36,True
210708,PUNO,LAMPA,PUCARA,0.3236024982307028,0.4655624775047844,Bajo,Medio,377,451,-74,True
110211,ICA,CHINCHA,TAMBO DE MORA,0.3233022309411345,0.48098509244344784,Bajo,Medio,378,311,67,True
110301,ICA,NASCA,NASCA,0.32319857516006084,0.45919343559632164,Bajo,Medio,379,501,-122,True
050616,AYACUCHO,LUCANAS,SAN JUAN,0.3231880964577425,0.4808138907183598,Bajo,Medio,380,313,67,True
110205,ICA,CHINCHA,EL CARMEN,0.3231640878944761,0.4728413699369523,Bajo,Medio,381,391,-10,True
211201,PUNO,SANDIA,SANDIA,0.3231453833345619,0.4684949812364959,Bajo,Medio,382,420,-38,True
080707,CUSCO,CHUMBIVILCAS,QUIÃOTA,0.322941857104546,0.4725080237520571,Bajo,Medio,383,393,-10,True
090702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,0.3229238085732265,0.4724772001205172,Bajo,Medio,384,394,-10,True
120703,JUNIN,TARMA,HUARICOLCA,0.3228796804202669,0.47241475872563843,Bajo,Medio,385,395,-10,True
050907,AYACUCHO,SUCRE,PAICO,0.3227581055167967,0.4762006503386871,Bajo,Medio,386,364,22,True
080506,CUSCO,CANAS,PAMPAMARCA,0.3224677743240868,0.47973340751787624,Bajo,Medio,387,330,57,True
030102,APURIMAC,ABANCAY,CHACOCHE,0.32241930335535285,0.4717241931282674,Bajo,Medio,388,399,-11,True
040705,AREQUIPA,ISLAY,MEJIA,0.3223961585941028,0.47962598392290023,Bajo,Medio,389,332,57,True
080303,CUSCO,ANTA,CACHIMAYO,0.32233708538590905,0.4795373741106096,Bajo,Medio,390,333,57,True
250302,UCAYALI,PADRE ABAD,IRAZOLA,0.32216856295858554,0.4594433206283546,Bajo,Medio,391,497,-106,True
211305,PUNO,YUNGUYO,OLLARAYA,0.32216505283982516,0.47927932529148376,Bajo,Medio,392,336,56,True
081307,CUSCO,URUBAMBA,YUCAY,0.3220703071366814,0.47913720673676813,Bajo,Medio,393,343,50,True
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,0.3218271438660173,0.474804207862518,Bajo,Medio,394,375,19,True
230106,TACNA,TACNA,PACHIA,0.32171520630041167,0.46669979357760166,Bajo,Medio,395,438,-43,True
120112,JUNIN,HUANCAYO,COLCA,0.3216796910537568,0.4745830286441274,Bajo,Medio,396,378,18,True
090104,HUANCAVELICA,HUANCAVELICA,CONAYCA,0.3215564426921533,0.4783657849308825,Bajo,Medio,397,346,51,True
050902,AYACUCHO,SUCRE,BELEN,0.32153233809271053,0.47833025317081185,Bajo,Medio,398,347,51,True
051103,AYACUCHO,VILCAS HUAMAN,CARHUANCA,0.3214248945522499,0.47816908786012086,Bajo,Medio,399,348,51,True
090305,HUANCAVELICA,ANGARAES,CHINCHO,0.32137772047774193,0.47412757222373114,Bajo,Medio,400,382,18,True
080703,CUSCO,CHUMBIVILCAS,CHAMACA,0.32125901482856295,0.4620472524015746,Bajo,Medio,401,480,-79,True
090723,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,0.32123654976584637,0.4778865706805156,Bajo,Medio,402,351,51,True
030206,APURIMAC,ANDAHUAYLAS,HUAYANA,0.32112172651712145,0.4737460818391742,Bajo,Medio,403,383,20,True
090112,HUANCAVELICA,HUANCAVELICA,MOYA,0.3211171281062909,0.4737298071365267,Bajo,Medio,404,384,20,True
080205,CUSCO,ACOMAYO,POMACANCHI,0.3210864560584272,0.469724922182879,Bajo,Medio,405,411,-6,True
090107,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,0.32107395100567854,0.4776426725402638,Bajo,Medio,406,353,53,True
030706,APURIMAC,GRAU,MICAELA BASTIDAS,0.3208715889040407,0.4773391293878071,Bajo,Medio,407,355,52,True
080202,CUSCO,ACOMAYO,ACOPIA,0.3208625199185821,0.47732552590961924,Bajo,Medio,408,356,52,True
050607,AYACUCHO,LUCANAS,HUAC-HUAS,0.3208429964737121,0.46935973280580634,Bajo,Medio,409,413,-4,True
081301,CUSCO,URUBAMBA,URUBAMBA,0.3206844381961011,0.4730457644820089,Bajo,Medio,410,389,21,True
050903,AYACUCHO,SUCRE,CHALCOS,0.3206200664521777,0.47696184571001266,Bajo,Medio,411,358,53,True
090303,HUANCAVELICA,ANGARAES,CALLANMARCA,0.3206005853326994,0.47688823915516043,Bajo,Medio,412,359,53,True
081303,CUSCO,URUBAMBA,HUAYLLABAMBA,0.32043350752620814,0.47668200732105825,Bajo,Medio,413,362,51,True
110305,ICA,NASCA,VISTA ALEGRE,0.32041994365805126,0.4647568996140611,Bajo,Medio,414,460,-46,True
080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,0.32019897846690437,0.46442545182734074,Bajo,Medio,415,463,-48,True
030305,APURIMAC,ANTABAMBA,OROPESA,0.3201619444852626,0.45643339291837015,Bajo,Medio,416,518,-102,True
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,0.32015058221850723,0.44847984158172916,Bajo,Medio,417,571,-154,True
040105,AREQUIPA,AREQUIPA,CHARACATO,0.32009938513963226,0.4761808237411944,Bajo,Medio,418,365,53,True
090115,HUANCAVELICA,HUANCAVELICA,PILCHACA,0.31993512169560695,0.47593255315787614,Bajo,Medio,419,367,52,True
050503,AYACUCHO,LA MAR,AYNA,0.3199265768368741,0.46751937472593025,Bajo,Medio,420,431,-11,True
210502,PUNO,EL COLLAO,CAPAZO,0.31991270302377345,0.45605953072613636,Bajo,Medio,421,520,-99,True
050803,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,0.31980498827106,0.47573922843833605,Bajo,Medio,422,369,53,True
120907,JUNIN,CHUPACA,SAN JUAN DE JARPA,0.3197731341244192,0.4717231932501209,Bajo,Medio,423,400,23,True
120406,JUNIN,JAUJA,CURICACA,0.3197230693482762,0.47561635005416036,Bajo,Medio,424,370,54,True
120415,JUNIN,JAUJA,MARCO,0.3194252979051403,0.4751696928894565,Bajo,Medio,425,373,52,True
050901,AYACUCHO,SUCRE,QUEROBAMBA,0.3194015208174161,0.46711937693468125,Bajo,Medio,426,437,-11,True
211202,PUNO,SANDIA,CUYOCUYO,0.31939932966643964,0.4632259786266436,Bajo,Medio,427,471,-44,True
120414,JUNIN,JAUJA,LLOCLLAPAMPA,0.3193308255584188,0.47105973040112026,Bajo,Medio,428,403,25,True
050706,AYACUCHO,PARINACOCHAS,PUYUSCA,0.31929376445288393,0.4630676308063101,Bajo,Medio,429,473,-44,True
050202,AYACUCHO,CANGALLO,CHUSCHI,0.319290921776579,0.45908886143266414,Bajo,Medio,430,502,-72,True
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,0.3192289523582549,0.47090692060087447,Bajo,Medio,431,404,27,True
090406,HUANCAVELICA,CASTROVIRREYNA,COCAS,0.3191512707944813,0.474758652223468,Bajo,Medio,432,376,56,True
080207,CUSCO,ACOMAYO,SANGARARA,0.31906256838376645,0.4706573446391418,Bajo,Medio,433,407,26,True
120418,JUNIN,JAUJA,MOLINOS,0.3190132422817146,0.4666151015178101,Bajo,Medio,434,440,-6,True
080204,CUSCO,ACOMAYO,MOSOC LLACTA,0.31901208513588913,0.4745498737355797,Bajo,Medio,435,379,56,True
050906,AYACUCHO,SUCRE,MORCOLLA,0.31896524478419813,0.46654310527153536,Bajo,Medio,436,441,-5,True
081305,CUSCO,URUBAMBA,MARAS,0.31882222124142884,0.47028432114376634,Bajo,Medio,437,409,28,True
230402,TACNA,TARATA,HEROES ALBARRACIN,0.31876696930682946,0.47021394602373634,Bajo,Medio,438,410,28,True
090607,HUANCAVELICA,HUAYTARA,PILPICHACA,0.3186466984822041,0.4422482603398991,Bajo,Medio,439,602,-163,True
030401,APURIMAC,AYMARAES,CHALHUANCA,0.3186336591914798,0.4651899114635272,Bajo,Medio,440,458,-18,True
030402,APURIMAC,AYMARAES,CAPAYA,0.31830409866934545,0.4679005298154792,Bajo,Medio,441,426,15,True
030711,APURIMAC,GRAU,TURPAY,0.3182720796374631,0.4734398654879407,Bajo,Medio,442,387,55,True
030303,APURIMAC,ANTABAMBA,HUAQUIRCA,0.3182091833227798,0.46144075911115384,Bajo,Medio,443,485,-42,True
080401,CUSCO,CALCA,CALCA,0.3181714684913093,0.4653261849902773,Bajo,Medio,444,455,-11,True
081304,CUSCO,URUBAMBA,MACHUPICCHU,0.31815594702667926,0.4653222821052291,Bajo,Medio,445,457,-12,True
081006,CUSCO,PARURO,OMACHA,0.3181367783937003,0.4613321517175346,Bajo,Medio,446,486,-40,True
120105,JUNIN,HUANCAYO,CHACAPAMPA,0.3179462831197719,0.46898291674314996,Bajo,Medio,447,415,32,True
081211,CUSCO,QUISPICANCHI,OROPESA,0.31787956895917874,0.4728510994705142,Bajo,Medio,448,390,58,True
040127,AREQUIPA,AREQUIPA,YARABAMBA,0.31776562538109937,0.47268018410339513,Bajo,Medio,449,392,57,True
080507,CUSCO,CANAS,QUEHUE,0.31769645673400476,0.4686081771644992,Bajo,Medio,450,418,32,True
